id,uuid,parent_id,depth,object_id,created_at,unix_created_at,text
172325,a85dea09-f4fc-4b9d-b528-06c9be426dc1,NULL,1,17967,2015-10-13 21:08:45,1444770525,I'm not familiar withe either but based on this article I prefer Deming. His teachings seem more agile and empowering. Juran  seem slower paced and less agile. While I tend to prefer analytical as opposed to philosophical ( I thought) I prefer Demings approach and 14 steps 
171052,25f9ea02-9283-4fc7-9188-f2c3bdee7827,NULL,1,17967,2015-10-12 14:14:39,1444659279,"Not sure. We all know there is a massive difference between theory and practice. I see this all the time becuase we have a 10 month graduate placement scheme here at work that I oversee and all the students have a business degree. You would be surprised as to how little they understand about the business world when they join us and I often here them saying that what they learn here is not what they have/are being taught at university. I am one of those that loves both theory and prcactice so I would say I would pick and chose veratin elements of both Juran and Deming.

For example, one ofJuran's ten steps of quality improvement process is to carry out projects to solve problems (number 5). I would say that sometimes this is wholly unnecessary becuase you can get key people in a room, discuss the problem, make an informed decision and leave the room with an action plan to resolve the problem, no need for a project.

One of Deming's points is to 'eliminate targets for the workplace' (number 10). I agree to a point. Sometimes targets are necessary to give staff a 'tangible' goal to work towards. This can create a sense of pride and achievement in the team/an individual once the target is met and maintained."
167534,3ea6965f-d6b3-447c-9df6-e64483bd9872,NULL,1,17967,2015-10-06 15:05:15,1444143915,
122029,981714d6-e7d5-4c44-9e20-6f446487a53a,NULL,1,17967,2015-08-01 08:20:56,1438417256,"I must admit, I prefer Deming. I know more of his work and can relate to what he says. He is more theory based, and this suits me as I'm not so practical. I like to think about how it works at a high level, in theory, and I've used his Plan, Do, Study, Act framework and found it is a good framework to follow"
174570,4e504184-ab83-463f-b46e-a8571398cc9c,NULL,1,17966,2015-10-17 12:43:10,1445085790,there is no doubt that poor quality has costs; we don't actually try to work them out.  
172280,a85dea09-f4fc-4b9d-b528-06c9be426dc1,NULL,1,17966,2015-10-13 20:34:02,1444768442,"In my organisation we have some statistics surrounding quality loss e.g. number of incoming reworks or the number of complaints, but we don't put a financial value on these. I think it is definitely an are we could improve upon and by doing so we could drive behaviour and drive improvement "
171007,25f9ea02-9283-4fc7-9188-f2c3bdee7827,NULL,1,17966,2015-10-12 13:28:14,1444656494,"Not that I am aware. At least not the financial value part. We do measure target performance and we measure performance to identify if it is below or above target perfomance but we dont calculate/measure the cost to the business as a result of the below or above target performance.

I can see why it would be beneficial to a business to acurately measure this, especially if you are trying to cut costs. Would be interesting to see how you could do this in a service environment."
167528,3ea6965f-d6b3-447c-9df6-e64483bd9872,NULL,1,17966,2015-10-06 14:51:09,1444143069,"When we don't achieve our service level agreements - this is going below the desired target performance. The dissatisfaction of this is often expressed by our agents either informally such as having a discussion with the team leader or more formally through the internal customer engagement and voice of the field surveys they complete.
"
122024,981714d6-e7d5-4c44-9e20-6f446487a53a,NULL,1,17966,2015-08-01 08:14:01,1438416841,"Absolutely, we have gone through periods where our service performance goes below the desired target and have seen first hand customer dissatisfaction. I don't think we've ever put a financial value against it, maybe because we're not able to, or maybe because we'd rather not know!"
172250,a85dea09-f4fc-4b9d-b528-06c9be426dc1,NULL,1,17965,2015-10-13 20:10:28,1444767028,"As I understand it by examining the common ground (or the overlap) of systems, variation, theories people have and human behaviour Deming suggests that we can simply ideas and come up with solutions or ways to influence change"
170999,25f9ea02-9283-4fc7-9188-f2c3bdee7827,NULL,1,17965,2015-10-12 13:18:18,1444655898,"From my view, Deming has taken a simple 'idea', made it complicated, then devised a structured process to deal with the complication. These 4 components (system, variation, theory and human behaviour) are a tool to break the complicated process of new idea development down into managegable bite size chunks. Even if you use the 4 components you will invariably still come up with variables that fit outside of these components. "
167164,4e504184-ab83-463f-b46e-a8571398cc9c,NULL,1,17965,2015-10-05 21:27:21,1444080441,"I don't get why those four things in particular; and people's theories are only one factor influencing their behaviour.  And in the example what was called system I would just have called context.  But maybe it will make more sense when I know more about it.
"
122020,981714d6-e7d5-4c44-9e20-6f446487a53a,NULL,1,17965,2015-08-01 08:09:43,1438416583,"It makes a little more sense now. It seems to say that everyone has a 'Theory' or a ;view' and that translates itself into human behaviour and how we behave. The video expanded a bit more on the system side, and it's a bit easier to understand via a practical example"
174632,4e504184-ab83-463f-b46e-a8571398cc9c,NULL,1,17964,2015-10-17 16:52:14,1445100734,"I didn't get it to begin with at all, but now I have read more, I am becoming a bit of a Deming fan"
172229,a85dea09-f4fc-4b9d-b528-06c9be426dc1,NULL,1,17964,2015-10-13 19:58:28,1444766308,"Similar to Richard first thought is that it appears complicated. My understanding of this is that we need to consider systems, variations and human behaviour when considering ideas we have to make improvements - impacts on an outcome "
170992,25f9ea02-9283-4fc7-9188-f2c3bdee7827,NULL,1,17964,2015-10-12 13:13:08,1444655588,"So, what this person is saying is that an idea for a good product or service is not enough. Having a simple idea is not as simple as you might like it to be. The messiness of life will get in the way of your good idea and I agree with Richard, it does look like profound knowledge is cmplicated!"
122019,981714d6-e7d5-4c44-9e20-6f446487a53a,NULL,1,17964,2015-08-01 08:04:53,1438416293,It looks quite complicated - even the simplified version!
170292,44d460af-7cc3-4acd-9c07-dce6b68f278d,NULL,1,17963,2015-10-10 20:06:31,1444507591,More ideas so I can keep continuous improvement going where I currently work. I am particularly interested in Six Sigma.
168338,a85dea09-f4fc-4b9d-b528-06c9be426dc1,NULL,1,17963,2015-10-07 20:41:41,1444250501,Really excited by the topics included in this module. Strikes me as being a toolkit to equip us for continuous improvement in our own organisations. Looking forward to getting started
167154,4e504184-ab83-463f-b46e-a8571398cc9c,NULL,1,17963,2015-10-05 21:09:40,1444079380,more ideas but also hopefully some consolidation - I think I could spend the next year just using what I have learnt in the first 3 modules!
166447,25f9ea02-9283-4fc7-9188-f2c3bdee7827,NULL,1,17963,2015-10-04 17:50:16,1443981016,Not sure why but the video won't play for me. I can see the play button and when I click it I get a black screen with no video or sound.
